val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.38297197222709656,0.75,0.4739583432674408,0.0,0.0,0,8
0.3728620409965515,0.75,0.4583333134651184,0.0,0.0,1,17
0.38398241996765137,0.75,0.453125,0.0,0.0,2,26
0.37521523237228394,0.75,0.453125,0.0,0.0,3,35
0.37189292907714844,0.75,0.4479166865348816,0.0,0.0,4,44
0.3731398582458496,0.75,0.4479166865348816,0.0,0.0,5,53
0.37259557843208313,0.75,0.4479166865348816,0.0,0.0,6,62
0.37290042638778687,0.75,0.4583333134651184,0.0,0.0,7,71
0.37288403511047363,0.75,0.453125,0.0,0.0,8,80
0.37363627552986145,0.75,0.4427083432674408,0.0,0.0,9,89
0.3743124008178711,0.75,0.4479166567325592,0.0,0.0,10,98
0.37434524297714233,0.75,0.421875,0.0,0.0,11,107
0.37376052141189575,0.75,0.4375,0.0,0.0,12,116
0.37989920377731323,0.75,0.5572916269302368,0.0,0.0,13,125
0.3762653172016144,0.75,0.5572916269302368,0.0,0.0,14,134
0.3757089376449585,0.75,0.5416666269302368,0.0,0.0,15,143
0.3769928216934204,0.75,0.53125,0.0,0.0,16,152
0.3781375586986542,0.75,0.5520833134651184,0.0,0.0,17,161
0.3787511885166168,0.75,0.4947916567325592,0.0,0.0,18,170
0.38029319047927856,0.75,0.515625,0.0,0.0,19,179
0.3813227415084839,0.75,0.4791666865348816,0.0,0.0,20,188
0.3841904103755951,0.75,0.4427083134651184,0.0,0.0,21,197
0.388628214597702,0.75,0.4791666567325592,0.0,0.0,22,206
0.390556275844574,0.75,0.484375,0.0,0.0,23,215
0.3991345167160034,0.75,0.484375,0.0,0.0,24,224
0.39696004986763,0.75,0.4479166567325592,0.0,0.0,25,233
0.4112679958343506,0.75,0.4427083134651184,0.0,0.0,26,242
0.41018015146255493,0.75,0.4531249701976776,0.0,0.0,27,251
0.4181860387325287,0.75,0.4270833134651184,0.0,0.0,28,260
