val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.41753849387168884,0.75,0.6614583730697632,0.0,0.0,0,70
0.3702886700630188,0.75,0.3958333134651184,0.0,0.0,1,141
0.3860768973827362,0.75,0.46875,0.0,0.0,2,212
0.37716326117515564,0.75,0.4322916567325592,0.0,0.0,3,283
0.3691886067390442,0.75,0.4375,0.0,0.0,4,354
0.37258294224739075,0.75,0.4427083134651184,0.0,0.0,5,425
0.3739880323410034,0.75,0.4479166567325592,0.0,0.0,6,496
0.3618309795856476,0.75,0.4010416567325592,0.0,0.0,7,567
0.37394681572914124,0.75,0.4895833432674408,0.0,0.0,8,638
0.3664257824420929,0.75,0.4583333432674408,0.0,0.0,9,709
0.3740944266319275,0.75,0.515625,0.0,0.0,10,780
0.3722412586212158,0.75,0.4375,0.0,0.0,11,851
0.3913797438144684,0.75,0.328125,0.0,0.0,12,922
0.3739096224308014,0.75,0.4635416567325592,0.0,0.0,13,993
0.37277424335479736,0.75,0.3697916865348816,0.0,0.0,14,1064
0.3650038242340088,0.75,0.3489583432674408,0.0,0.0,15,1135
