val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.37766319513320923,0.75,0.5,0.0,0.0,0,70,,,,,,
,,,,,0,70,1.0485678911209106,0.5047954320907593,,,,
0.3921651244163513,0.75,0.5,0.0,0.0,1,141,,,,,,
,,,,,1,141,0.3821280598640442,0.5,,,,
0.38023093342781067,0.75,0.5,0.0,0.0,2,212,,,,,,
,,,,,2,212,0.3858910799026489,0.5,,,,
0.37475889921188354,0.75,0.5,0.0,0.0,3,283,,,,,,
,,,,,3,283,0.3809550404548645,0.5,,,,
0.3799794316291809,0.75,0.5,0.0,0.0,4,354,,,,,,
,,,,,4,354,0.37737593054771423,0.5,,,,
0.3742581605911255,0.75,0.5,0.0,0.0,5,425,,,,,,
,,,,,5,425,0.3796069920063019,0.5,,,,
0.38457515835762024,0.75,0.5,0.0,0.0,6,496,,,,,,
,,,,,6,496,0.3796720504760742,0.5,,,,
0.3745107054710388,0.75,0.5,0.0,0.0,7,567,,,,,,
,,,,,7,567,0.3772505521774292,0.5,,,,
0.37435540556907654,0.75,0.5,0.0,0.0,8,638,,,,,,
,,,,,8,638,0.377437561750412,0.5,,,,
0.3783484399318695,0.75,0.5,0.0,0.0,9,709,,,,,,
,,,,,9,709,0.37722936272621155,0.5,,,,
0.37534815073013306,0.75,0.5,0.0,0.0,10,780,,,,,,
,,,,,10,780,0.378154993057251,0.5,,,,
0.3742591142654419,0.75,0.5,0.0,0.0,11,851,,,,,,
,,,,,11,851,0.3748232424259186,0.5,,,,
0.3774077892303467,0.75,0.5,0.0,0.0,12,922,,,,,,
,,,,,12,922,0.3714011311531067,0.5,,,,
0.3841530680656433,0.75,0.5,0.0,0.0,13,993,,,,,,
,,,,,13,993,0.37670454382896423,0.5,,,,
0.3743740916252136,0.75,0.5,0.0,0.0,14,1064,,,,,,
,,,,,14,1064,0.38733187317848206,0.5,,,,
0.37451133131980896,0.75,0.5,0.0,0.0,15,1135,,,,,,
,,,,,15,1135,0.3734850287437439,0.5,,,,
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
