val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.4296983480453491,0.75,0.5078125,0.0,0.0,0,35
0.3776591420173645,0.75,0.6197916269302368,0.0,0.0,1,71
0.43979594111442566,0.75,0.6614583134651184,0.0,0.0,2,107
0.37471139430999756,0.75,0.6848958134651184,0.0,0.0,3,143
0.3742937445640564,0.75,0.6041666865348816,0.0,0.0,4,179
0.3750148117542267,0.75,0.5625,0.0,0.0,5,215
0.3760981857776642,0.75,0.4322916567325592,0.0,0.0,6,251
0.37547793984413147,0.75,0.5729166269302368,0.0,0.0,7,287
0.37457039952278137,0.75,0.4973958134651184,0.0,0.0,8,323
0.37600213289260864,0.75,0.46875,0.0,0.0,9,359
0.3775131106376648,0.75,0.4244791567325592,0.0,0.0,10,395
0.3768768906593323,0.75,0.2552083432674408,0.0,0.0,11,431
0.37585926055908203,0.75,0.3307291567325592,0.0,0.0,12,467
0.3742726445198059,0.75,0.4270833730697632,0.0,0.0,13,503
0.3748958110809326,0.75,0.2942708432674408,0.0,0.0,14,539
0.3742777705192566,0.75,0.3046875,0.0,0.0,15,575
0.3742823898792267,0.75,0.2734375,0.0,0.0,16,611
0.37516504526138306,0.75,0.2552083134651184,0.0,0.0,17,647
0.37425997853279114,0.75,0.3098958432674408,0.0,0.0,18,683
