val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.36898595094680786,0.75,0.5,0.0,0.0,0,143,,,,,,
,,,,,0,143,0.4141645133495331,0.4999999403953552,,,,
0.40386855602264404,0.75,0.5,0.0,0.0,1,287,,,,,,
,,,,,1,287,0.3979746699333191,0.4953703284263611,,,,
0.4310440719127655,0.75,0.5,0.0,0.0,2,431,,,,,,
,,,,,2,431,0.4069627821445465,0.5092592835426331,,,,
0.4513930380344391,0.75,0.5,0.0,0.0,3,575,,,,,,
,,,,,3,575,0.3842291235923767,0.5,,,,
0.3746647834777832,0.75,0.5,0.0,0.0,4,719,,,,,,
,,,,,4,719,0.42049360275268555,0.4652777910232544,,,,
0.37570294737815857,0.75,0.5,0.0,0.0,5,863,,,,,,
,,,,,5,863,0.3928567171096802,0.5,,,,
0.3953424394130707,0.75,0.5,0.0,0.0,6,1007,,,,,,
,,,,,6,1007,0.3865467309951782,0.5,,,,
0.37444522976875305,0.75,0.5,0.0,0.0,7,1151,,,,,,
,,,,,7,1151,0.39214158058166504,0.5,,,,
0.43075644969940186,0.75,0.5,0.0,0.0,8,1295,,,,,,
,,,,,8,1295,0.3818121552467346,0.5,,,,
0.3869702219963074,0.75,0.5,0.0,0.0,9,1439,,,,,,
,,,,,9,1439,0.393318235874176,0.5,,,,
0.3821324110031128,0.75,0.5,0.0,0.0,10,1583,,,,,,
,,,,,10,1583,0.38591429591178894,0.5,,,,
0.38027074933052063,0.75,0.5,0.0,0.0,11,1727,,,,,,
,,,,,11,1727,0.38734811544418335,0.5,,,,
0.4017683267593384,0.75,0.5,0.0,0.0,12,1871,,,,,,
,,,,,12,1871,0.3834782838821411,0.5,,,,
0.4942774474620819,0.75,0.5,0.0,0.0,13,2015,,,,,,
,,,,,13,2015,0.3763362765312195,0.5,,,,
0.48894941806793213,0.75,0.5,0.0,0.0,14,2159,,,,,,
,,,,,14,2159,0.37972891330718994,0.5,,,,
0.4123392701148987,0.75,0.5,0.0,0.0,15,2303,,,,,,
,,,,,15,2303,0.37696850299835205,0.5,,,,
,,,,,16,2304,,,0.737500011920929,0.491666704416275,0.0,0.0
,,,,,16,2304,,,0.737500011920929,0.491666704416275,0.0,0.0
,,,,,16,2304,,,0.75,0.5,0.0,0.0
