val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.38114359974861145,0.75,0.5,0.0,0.0,0,4,,,,,,
,,,,,0,4,0.416885644197464,0.49386316537857056,,,,
0.3860383629798889,0.75,0.5,0.0,0.0,1,9,,,,,,
,,,,,1,9,0.3774539828300476,0.5,,,,
0.3864656090736389,0.75,0.5,0.0,0.0,2,14,,,,,,
,,,,,2,14,0.3854482173919678,0.5,,,,
0.3785759210586548,0.75,0.5,0.0,0.0,3,19,,,,,,
,,,,,3,19,0.3862819969654083,0.5,,,,
0.377435564994812,0.75,0.5,0.0,0.0,4,24,,,,,,
,,,,,4,24,0.3774348497390747,0.5,,,,
0.38462162017822266,0.75,0.5,0.0,0.0,5,29,,,,,,
,,,,,5,29,0.3781428337097168,0.5,,,,
0.39079493284225464,0.75,0.5,0.0,0.0,6,34,,,,,,
,,,,,6,34,0.37461262941360474,0.5,,,,
0.4007185399532318,0.75,0.5,0.0,0.0,7,39,,,,,,
,,,,,7,39,0.3715105354785919,0.5,,,,
0.4073678255081177,0.75,0.5,0.0,0.0,8,44,,,,,,
,,,,,8,44,0.3719947040081024,0.5,,,,
0.492758184671402,0.75,0.5,0.0,0.0,9,49,,,,,,
,,,,,9,49,0.37249162793159485,0.5,,,,
0.4113316833972931,0.75,0.5,0.0,0.0,10,54,,,,,,
,,,,,10,54,0.3753126859664917,0.5,,,,
0.41973215341567993,0.75,0.5,0.0,0.0,11,59,,,,,,
,,,,,11,59,0.3691929876804352,0.5,,,,
0.48013103008270264,0.75,0.5,0.0,0.0,12,64,,,,,,
,,,,,12,64,0.38274696469306946,0.5,,,,
0.5273882150650024,0.75,0.5,0.0,0.0,13,69,,,,,,
,,,,,13,69,0.3676578998565674,0.5,,,,
0.44745582342147827,0.75,0.5,0.0,0.0,14,74,,,,,,
,,,,,14,74,0.3727354407310486,0.5,,,,
0.4937855303287506,0.75,0.5,0.0,0.0,15,79,,,,,,
,,,,,15,79,0.3710947036743164,0.5,,,,
,,,,,16,80,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,80,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,80,,,0.746835470199585,0.5,0.0,0.0
