val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.886634349822998,0.75,0.5416666269302368,0.0,0.0,0,4
0.45943814516067505,0.75,0.5755208730697632,0.0,0.0,1,9
0.4211081266403198,0.75,0.5,0.0,0.0,2,14
0.38246777653694153,0.75,0.5104166269302368,0.0,0.0,3,19
0.38736632466316223,0.75,0.4843749701976776,0.0,0.0,4,24
0.375825434923172,0.75,0.4791666567325592,0.0,0.0,5,29
0.37697941064834595,0.75,0.484375,0.0,0.0,6,34
0.3807235658168793,0.75,0.4791666567325592,0.0,0.0,7,39
0.3764108419418335,0.75,0.4583333134651184,0.0,0.0,8,44
0.37354788184165955,0.75,0.453125,0.0,0.0,9,49
0.3730110228061676,0.75,0.4322916567325592,0.0,0.0,10,54
0.37476611137390137,0.75,0.4375,0.0,0.0,11,59
0.3809300661087036,0.75,0.4114583134651184,0.0,0.0,12,64
0.3986636996269226,0.75,0.4427083134651184,0.0,0.0,13,69
0.3999970555305481,0.75,0.3854166567325592,0.0,0.0,14,74
0.37596940994262695,0.75,0.4010416865348816,0.0,0.0,15,79
0.3757691979408264,0.75,0.40625,0.0,0.0,16,84
