val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.5133198499679565,0.25,0.5,0.25,1.0,0,8,,,,,,
,,,,,0,8,0.5100269317626953,0.503085196018219,,,,
0.4495737850666046,0.78125,0.5625,1.0,0.125,1,17,,,,,,
,,,,,1,17,0.4380148649215698,0.5124413371086121,,,,
0.434177041053772,0.75,0.5,0.0,0.0,2,26,,,,,,
,,,,,2,26,0.39776352047920227,0.5,,,,
0.41842472553253174,0.75,0.5,0.0,0.0,3,35,,,,,,
,,,,,3,35,0.3821452558040619,0.5,,,,
0.3878462314605713,0.75,0.5,0.0,0.0,4,44,,,,,,
,,,,,4,44,0.37260910868644714,0.5,,,,
0.3780825138092041,0.75,0.5,0.0,0.0,5,53,,,,,,
,,,,,5,53,0.3645060658454895,0.5,,,,
0.3729158937931061,0.75,0.5,0.0,0.0,6,62,,,,,,
,,,,,6,62,0.3626565933227539,0.5,,,,
0.37519192695617676,0.75,0.5,0.0,0.0,7,71,,,,,,
,,,,,7,71,0.35888034105300903,0.5,,,,
0.3802996575832367,0.75,0.5,0.0,0.0,8,80,,,,,,
,,,,,8,80,0.3565980792045593,0.5,,,,
0.3799038529396057,0.75,0.5,0.0,0.0,9,89,,,,,,
,,,,,9,89,0.35780230164527893,0.5,,,,
0.3755075931549072,0.75,0.5,0.0,0.0,10,98,,,,,,
,,,,,10,98,0.3563605844974518,0.5,,,,
0.38157737255096436,0.75,0.5,0.0,0.0,11,107,,,,,,
,,,,,11,107,0.35055065155029297,0.5,,,,
0.38992223143577576,0.75,0.5,0.0,0.0,12,116,,,,,,
,,,,,12,116,0.35154372453689575,0.5,,,,
0.3854660987854004,0.75,0.5,0.0,0.0,13,125,,,,,,
,,,,,13,125,0.34618866443634033,0.5,,,,
0.38232728838920593,0.75,0.5,0.0,0.0,14,134,,,,,,
,,,,,14,134,0.34995028376579285,0.5,,,,
0.37950924038887024,0.75,0.5,0.0,0.0,15,143,,,,,,
,,,,,15,143,0.3448432683944702,0.5,,,,
0.38596653938293457,0.75,0.5,0.0,0.0,16,152,,,,,,
,,,,,16,152,0.3408655822277069,0.5,,,,
,,,,,17,153,,,0.6962025165557861,0.46610167622566223,0.0,0.0
,,,,,17,153,,,0.746835470199585,0.5,0.0,0.0
,,,,,17,153,,,0.746835470199585,0.5,0.0,0.0
