val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.38879138231277466,0.75,0.5,0.0,0.0,0,59,,,,,,
,,,,,0,59,0.5350944995880127,0.5222222208976746,,,,
0.37848952412605286,0.75,0.5,0.0,0.0,1,119,,,,,,
,,,,,1,119,0.3854251503944397,0.5,,,,
0.38460972905158997,0.75,0.5,0.0,0.0,2,179,,,,,,
,,,,,2,179,0.3781779110431671,0.5,,,,
0.3750247359275818,0.75,0.5,0.0,0.0,3,239,,,,,,
,,,,,3,239,0.3844614326953888,0.5,,,,
0.3773657977581024,0.75,0.5,0.0,0.0,4,299,,,,,,
,,,,,4,299,0.3808448016643524,0.5,,,,
0.37692683935165405,0.75,0.5,0.0,0.0,5,359,,,,,,
,,,,,5,359,0.3766590654850006,0.5,,,,
0.37633898854255676,0.75,0.5,0.0,0.0,6,419,,,,,,
,,,,,6,419,0.3785136640071869,0.5,,,,
0.3749147057533264,0.75,0.5,0.0,0.0,7,479,,,,,,
,,,,,7,479,0.3814093768596649,0.5,,,,
0.3765811324119568,0.75,0.5,0.0,0.0,8,539,,,,,,
,,,,,8,539,0.3785216510295868,0.5,,,,
0.37491562962532043,0.75,0.5,0.0,0.0,9,599,,,,,,
,,,,,9,599,0.3799407184123993,0.5,,,,
0.3837955594062805,0.75,0.5,0.0,0.0,10,659,,,,,,
,,,,,10,659,0.382562518119812,0.5,,,,
0.3782525658607483,0.75,0.5,0.0,0.0,11,719,,,,,,
,,,,,11,719,0.3802635967731476,0.5,,,,
0.37861335277557373,0.75,0.5,0.0,0.0,12,779,,,,,,
,,,,,12,779,0.3794200122356415,0.5,,,,
0.37745431065559387,0.75,0.5,0.0,0.0,13,839,,,,,,
,,,,,13,839,0.38427019119262695,0.5,,,,
0.37539517879486084,0.75,0.5,0.0,0.0,14,899,,,,,,
,,,,,14,899,0.3811033070087433,0.5,,,,
0.37558475136756897,0.75,0.5,0.0,0.0,15,959,,,,,,
,,,,,15,959,0.37852713465690613,0.5,,,,
,,,,,16,960,,,0.75,0.5,0.0,0.0
,,,,,16,960,,,0.75,0.5,0.0,0.0
,,,,,16,960,,,0.75,0.5,0.0,0.0
