val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.37906360626220703,0.75,0.3072916567325592,0.0,0.0,0,8
0.38612329959869385,0.75,0.4270833432674408,0.0,0.0,1,17
0.40856361389160156,0.75,0.5416666269302368,0.0,0.0,2,26
0.38016992807388306,0.75,0.2864583134651184,0.0,0.0,3,35
0.3743525743484497,0.75,0.421875,0.0,0.0,4,44
0.37301701307296753,0.75,0.2499999850988388,0.0,0.0,5,53
0.37462151050567627,0.75,0.2864583134651184,0.0,0.0,6,62
0.376276433467865,0.75,0.2916666567325592,0.0,0.0,7,71
0.3726712763309479,0.75,0.3020833432674408,0.0,0.0,8,80
0.3740088939666748,0.75,0.28125,0.0,0.0,9,89
0.3731710910797119,0.75,0.2760416865348816,0.0,0.0,10,98
0.37662115693092346,0.75,0.3125,0.0,0.0,11,107
0.3756035268306732,0.75,0.296875,0.0,0.0,12,116
0.37335634231567383,0.75,0.328125,0.0,0.0,13,125
0.37275242805480957,0.75,0.3645833432674408,0.0,0.0,14,134
0.37249231338500977,0.75,0.3489583432674408,0.0,0.0,15,143
0.3717193007469177,0.75,0.2760416567325592,0.0,0.0,16,152
0.3720457851886749,0.75,0.2708333432674408,0.0,0.0,17,161
