val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.38192009925842285,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,2033.1881103515625,0.5461099743843079,,,,
0.3966643512248993,0.75,0.5,0.0,0.0,1,35,,,,,,
,,,,,1,35,0.3946482539176941,0.5,,,,
0.4304390549659729,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.40828514099121094,0.5,,,,
0.36427491903305054,0.75,0.5,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.4050145447254181,0.5,,,,
0.4024781584739685,0.75,0.5,0.0,0.0,4,89,,,,,,
,,,,,4,89,0.3789575695991516,0.5,,,,
0.374836802482605,0.75,0.5,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.3875761330127716,0.5,,,,
0.378913938999176,0.75,0.5,0.0,0.0,6,125,,,,,,
,,,,,6,125,0.3814283609390259,0.5,,,,
0.3734840750694275,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.3754265606403351,0.5,,,,
0.37157168984413147,0.75,0.5,0.0,0.0,8,161,,,,,,
,,,,,8,161,0.37183141708374023,0.5,,,,
0.37711381912231445,0.75,0.5,0.0,0.0,9,179,,,,,,
,,,,,9,179,0.37916284799575806,0.5,,,,
0.37768036127090454,0.75,0.5,0.0,0.0,10,197,,,,,,
,,,,,10,197,0.38060814142227173,0.5,,,,
0.3743879199028015,0.75,0.5,0.0,0.0,11,215,,,,,,
,,,,,11,215,0.37620416283607483,0.5,,,,
0.3754615783691406,0.75,0.5,0.0,0.0,12,233,,,,,,
,,,,,12,233,0.37907108664512634,0.5,,,,
0.40565478801727295,0.75,0.5,0.0,0.0,13,251,,,,,,
,,,,,13,251,0.3774905502796173,0.5,,,,
0.3762117028236389,0.75,0.5,0.0,0.0,14,269,,,,,,
,,,,,14,269,0.3959789574146271,0.5,,,,
0.3746359348297119,0.75,0.5,0.0,0.0,15,287,,,,,,
,,,,,15,287,0.37725919485092163,0.5,,,,
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
