val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.45068150758743286,0.75,0.6510416269302368,0.0,0.0,0,4
11.088245391845703,0.75,0.2864583432674408,0.0,0.0,1,9
0.43064451217651367,0.75,0.6302083730697632,0.0,0.0,2,14
0.48767051100730896,0.75,0.609375,0.0,0.0,3,19
0.374402791261673,0.75,0.3802083134651184,0.0,0.0,4,24
0.3747444152832031,0.75,0.3645833134651184,0.0,0.0,5,29
0.37369853258132935,0.75,0.3541666865348816,0.0,0.0,6,34
0.37436503171920776,0.75,0.359375,0.0,0.0,7,39
0.37361496686935425,0.75,0.3489583134651184,0.0,0.0,8,44
0.3750756084918976,0.75,0.3385416865348816,0.0,0.0,9,49
0.37290525436401367,0.75,0.328125,0.0,0.0,10,54
0.3724380135536194,0.75,0.3541666567325592,0.0,0.0,11,59
0.37444576621055603,0.75,0.3541666865348816,0.0,0.0,12,64
0.3778377175331116,0.75,0.5625,0.0,0.0,13,69
0.3757184147834778,0.75,0.53125,0.0,0.0,14,74
0.37518584728240967,0.75,0.4947916865348816,0.0,0.0,15,79
