val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.39652466773986816,0.75,0.609375,0.0,0.0,0,71
0.39521685242652893,0.75,0.1979166865348816,0.0,0.0,1,143
0.44027775526046753,0.75,0.4739583432674408,0.0,0.0,2,215
0.39994683861732483,0.75,0.265625,0.0,0.0,3,287
0.37939053773880005,0.75,0.2604166567325592,0.0,0.0,4,359
0.38540130853652954,0.75,0.5364583134651184,0.0,0.0,5,431
0.38059568405151367,0.75,0.2343750149011612,0.0,0.0,6,503
0.39354372024536133,0.75,0.5989583730697632,0.0,0.0,7,575
0.3771142363548279,0.75,0.3072916865348816,0.0,0.0,8,647
0.3917746841907501,0.75,0.4114583134651184,0.0,0.0,9,719
0.3788633942604065,0.75,0.359375,0.0,0.0,10,791
0.3754204213619232,0.75,0.3072916865348816,0.0,0.0,11,863
0.37775465846061707,0.75,0.3385416567325592,0.0,0.0,12,935
0.37456709146499634,0.75,0.703125,0.0,0.0,13,1007
0.3763599991798401,0.75,0.75,0.0,0.0,14,1079
0.38042232394218445,0.75,0.5260416865348816,0.0,0.0,15,1151
0.3824315667152405,0.75,0.6197916865348816,0.0,0.0,16,1223
0.37636804580688477,0.75,0.5833333134651184,0.0,0.0,17,1295
0.3787117898464203,0.75,0.6354166269302368,0.0,0.0,18,1367
0.37523260712623596,0.75,0.609375,0.0,0.0,19,1439
0.37492015957832336,0.75,0.2760416567325592,0.0,0.0,20,1511
0.386229544878006,0.75,0.546875,0.0,0.0,21,1583
0.3798673450946808,0.75,0.625,0.0,0.0,22,1655
0.37583380937576294,0.75,0.5677083134651184,0.0,0.0,23,1727
0.37774577736854553,0.75,0.5677083134651184,0.0,0.0,24,1799
0.3767293393611908,0.75,0.6354166865348816,0.0,0.0,25,1871
0.3778200149536133,0.75,0.625,0.0,0.0,26,1943
0.3750697076320648,0.75,0.53125,0.0,0.0,27,2015
0.3758727014064789,0.75,0.6666666269302368,0.0,0.0,28,2087
0.3825834095478058,0.75,0.6614583730697632,0.0,0.0,29,2159
