val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.3930012881755829,0.75,0.5,0.0,0.0,0,8,,,,,,
,,,,,0,8,0.40497368574142456,0.46733734011650085,,,,
0.38140183687210083,0.75,0.5,0.0,0.0,1,17,,,,,,
,,,,,1,17,0.38814836740493774,0.5,,,,
0.37816184759140015,0.75,0.5,0.0,0.0,2,26,,,,,,
,,,,,2,26,0.38412606716156006,0.5,,,,
0.4006000757217407,0.75,0.5,0.0,0.0,3,35,,,,,,
,,,,,3,35,0.3802942633628845,0.5,,,,
0.4023534655570984,0.75,0.5,0.0,0.0,4,44,,,,,,
,,,,,4,44,0.3923948407173157,0.5,,,,
0.4525070786476135,0.75,0.5,0.0,0.0,5,53,,,,,,
,,,,,5,53,0.3882599472999573,0.5,,,,
0.3875477910041809,0.75,0.5,0.0,0.0,6,62,,,,,,
,,,,,6,62,0.3810674250125885,0.5,,,,
0.39896050095558167,0.75,0.5,0.0,0.0,7,71,,,,,,
,,,,,7,71,0.38408714532852173,0.5,,,,
0.47033900022506714,0.75,0.5,0.0,0.0,8,80,,,,,,
,,,,,8,80,0.37579378485679626,0.5,,,,
0.603386402130127,0.75,0.5,0.0,0.0,9,89,,,,,,
,,,,,9,89,0.37595489621162415,0.5,,,,
0.42104172706604004,0.75,0.5,0.0,0.0,10,98,,,,,,
,,,,,10,98,0.3720049560070038,0.5,,,,
0.4677944779396057,0.75,0.5,0.0,0.0,11,107,,,,,,
,,,,,11,107,0.37362903356552124,0.5,,,,
0.6674439907073975,0.75,0.5,0.0,0.0,12,116,,,,,,
,,,,,12,116,0.3735765814781189,0.5,,,,
0.6884393692016602,0.75,0.5,0.0,0.0,13,125,,,,,,
,,,,,13,125,0.3798806071281433,0.5,,,,
0.6842620372772217,0.75,0.5,0.0,0.0,14,134,,,,,,
,,,,,14,134,0.3703615069389343,0.5,,,,
0.7004913091659546,0.75,0.5,0.0,0.0,15,143,,,,,,
,,,,,15,143,0.37093454599380493,0.5,,,,
,,,,,16,144,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,144,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,144,,,0.746835470199585,0.5,0.0,0.0
