val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.3780130445957184,0.75,0.390625,0.0,0.0,0,70
0.38659653067588806,0.75,0.625,0.0,0.0,1,141
0.41064363718032837,0.75,0.2447916567325592,0.0,0.0,2,212
0.3758554458618164,0.75,0.53125,0.0,0.0,3,283
0.3746894299983978,0.75,0.4114583134651184,0.0,0.0,4,354
0.36853480339050293,0.75,0.3072916567325592,0.0,0.0,5,425
0.375984787940979,0.75,0.28125,0.0,0.0,6,496
0.3739739656448364,0.75,0.2135416567325592,0.0,0.0,7,567
0.37374386191368103,0.75,0.2708333432674408,0.0,0.0,8,638
0.37371090054512024,0.75,0.1927083432674408,0.0,0.0,9,709
0.3708506226539612,0.75,0.3333333134651184,0.0,0.0,10,780
0.37428906559944153,0.75,0.3281249701976776,0.0,0.0,11,851
0.3780084550380707,0.75,0.2552083432674408,0.0,0.0,12,922
0.372830867767334,0.75,0.234375,0.0,0.0,13,993
0.37307801842689514,0.75,0.1406250149011612,0.0,0.0,14,1064
0.3693683445453644,0.75,0.3697916865348816,0.0,0.0,15,1135
0.37454038858413696,0.75,0.40625,0.0,0.0,16,1206
