val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.38613903522491455,0.75,0.5833333134651184,0.0,0.0,0,8
0.37684011459350586,0.75,0.5885416865348816,0.0,0.0,1,17
0.3868579864501953,0.75,0.59375,0.0,0.0,2,26
0.3799523711204529,0.75,0.5989583134651184,0.0,0.0,3,35
0.37610721588134766,0.75,0.59375,0.0,0.0,4,44
0.3764542043209076,0.75,0.59375,0.0,0.0,5,53
0.3753783106803894,0.75,0.578125,0.0,0.0,6,62
0.3746612071990967,0.75,0.5677083730697632,0.0,0.0,7,71
0.37476086616516113,0.75,0.5572916865348816,0.0,0.0,8,80
0.3739609718322754,0.75,0.5364583730697632,0.0,0.0,9,89
0.3744262456893921,0.75,0.5260416865348816,0.0,0.0,10,98
0.3741024434566498,0.75,0.53125,0.0,0.0,11,107
0.37246760725975037,0.75,0.5260416865348816,0.0,0.0,12,116
0.37754327058792114,0.75,0.515625,0.0,0.0,13,125
0.3729143440723419,0.75,0.515625,0.0,0.0,14,134
0.3717157244682312,0.75,0.5052083134651184,0.0,0.0,15,143
0.3702804446220398,0.75,0.46875,0.0,0.0,16,152
0.3686995208263397,0.75,0.4166666567325592,0.0,0.0,17,161
0.36755484342575073,0.75,0.3697916865348816,0.0,0.0,18,170
