val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.46627306938171387,0.25,0.375,0.25,1.0,0,8
0.4472207725048065,0.75,0.640625,0.0,0.0,1,17
0.41009098291397095,0.75,0.6145833730697632,0.0,0.0,2,26
0.3765013813972473,0.75,0.6302083134651184,0.0,0.0,3,35
0.3763453960418701,0.75,0.625,0.0,0.0,4,44
0.3749149739742279,0.75,0.625,0.0,0.0,5,53
0.3754667639732361,0.75,0.609375,0.0,0.0,6,62
0.3752504587173462,0.75,0.5989583730697632,0.0,0.0,7,71
0.37449657917022705,0.75,0.59375,0.0,0.0,8,80
0.37499988079071045,0.75,0.5729166269302368,0.0,0.0,9,89
0.37598639726638794,0.75,0.5572916865348816,0.0,0.0,10,98
0.3800871968269348,0.75,0.5520833730697632,0.0,0.0,11,107
0.37841999530792236,0.75,0.53125,0.0,0.0,12,116
0.3750024437904358,0.75,0.5260416269302368,0.0,0.0,13,125
0.375571608543396,0.75,0.515625,0.0,0.0,14,134
0.3748960494995117,0.75,0.5104166269302368,0.0,0.0,15,143
0.3742910325527191,0.75,0.5104166269302368,0.0,0.0,16,152
