val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.37659668922424316,0.75,0.5,0.0,0.0,0,70,,,,,,
,,,,,0,70,0.4452943801879883,0.5024479627609253,,,,
0.3847074806690216,0.75,0.5,0.0,0.0,1,141,,,,,,
,,,,,1,141,0.39374929666519165,0.5,,,,
0.3887103796005249,0.75,0.5,0.0,0.0,2,212,,,,,,
,,,,,2,212,0.4002625048160553,0.5,,,,
0.3752804100513458,0.75,0.5,0.0,0.0,3,283,,,,,,
,,,,,3,283,0.3869137167930603,0.5,,,,
0.38283342123031616,0.75,0.5,0.0,0.0,4,354,,,,,,
,,,,,4,354,0.37283816933631897,0.5,,,,
0.3745953440666199,0.75,0.5,0.0,0.0,5,425,,,,,,
,,,,,5,425,0.37534409761428833,0.5,,,,
0.3754904866218567,0.75,0.5,0.0,0.0,6,496,,,,,,
,,,,,6,496,0.3811829388141632,0.5,,,,
0.3746846616268158,0.75,0.5,0.0,0.0,7,567,,,,,,
,,,,,7,567,0.3796221911907196,0.5,,,,
0.3743036091327667,0.75,0.5,0.0,0.0,8,638,,,,,,
,,,,,8,638,0.3790614902973175,0.5,,,,
0.37603411078453064,0.75,0.5,0.0,0.0,9,709,,,,,,
,,,,,9,709,0.3760046362876892,0.5,,,,
0.3758986294269562,0.75,0.5,0.0,0.0,10,780,,,,,,
,,,,,10,780,0.3755323588848114,0.5,,,,
0.37443891167640686,0.75,0.5,0.0,0.0,11,851,,,,,,
,,,,,11,851,0.3733668923377991,0.5,,,,
0.37705329060554504,0.75,0.5,0.0,0.0,12,922,,,,,,
,,,,,12,922,0.3748953640460968,0.5,,,,
0.44825631380081177,0.75,0.5,0.0,0.0,13,993,,,,,,
,,,,,13,993,0.36957424879074097,0.5,,,,
0.38115471601486206,0.75,0.5,0.0,0.0,14,1064,,,,,,
,,,,,14,1064,0.38673803210258484,0.5,,,,
0.37437352538108826,0.75,0.5,0.0,0.0,15,1135,,,,,,
,,,,,15,1135,0.3736661374568939,0.5,,,,
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,1136,,,0.746835470199585,0.5,0.0,0.0
