val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.3838966488838196,0.75,0.390625,0.0,0.0,0,35
0.377454936504364,0.75,0.4947916865348816,0.0,0.0,1,71
0.4787983298301697,0.75,0.4713541567325592,0.0,0.0,2,107
0.375779390335083,0.75,0.4375,0.0,0.0,3,143
0.37428539991378784,0.75,0.5,0.0,0.0,4,179
0.3769875764846802,0.75,0.5,0.0,0.0,5,215
0.37761813402175903,0.75,0.5,0.0,0.0,6,251
0.3745817542076111,0.75,0.5,0.0,0.0,7,287
0.37436041235923767,0.75,0.5416666269302368,0.0,0.0,8,323
0.3763902187347412,0.75,0.5625,0.0,0.0,9,359
0.3831429183483124,0.75,0.5,0.0,0.0,10,395
0.374515175819397,0.75,0.5,0.0,0.0,11,431
0.37835630774497986,0.75,0.5,0.0,0.0,12,467
0.3744775056838989,0.75,0.5,0.0,0.0,13,503
0.3750535845756531,0.75,0.4791666567325592,0.0,0.0,14,539
0.37611299753189087,0.75,0.5,0.0,0.0,15,575
0.37439700961112976,0.75,0.5,0.0,0.0,16,611
0.3757140040397644,0.75,0.5,0.0,0.0,17,647
0.3744262754917145,0.75,0.5208333134651184,0.0,0.0,18,683
0.3742859363555908,0.75,0.5,0.0,0.0,19,719
0.38311660289764404,0.75,0.5,0.0,0.0,20,755
0.3744005560874939,0.75,0.5,0.0,0.0,21,791
0.3743751645088196,0.75,0.5208333730697632,0.0,0.0,22,827
0.3760226368904114,0.75,0.5,0.0,0.0,23,863
0.3749076724052429,0.75,0.4375,0.0,0.0,24,899
