val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
5.481462478637695,0.28125,0.5208333730697632,0.25806450843811035,1.0,0,17,,,,,
,,,,,0,17,0.5423531532287598,,,,
0.4159167408943176,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.40092965960502625,,,,
0.4727393388748169,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.37968212366104126,,,,
0.43179595470428467,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3826565444469452,,,,
0.4090687334537506,0.65625,0.5625,0.3333333432674408,0.375,4,89,,,,,
,,,,,4,89,0.37703800201416016,,,,
0.3946368992328644,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.37455254793167114,,,,
0.5353857278823853,0.75,0.5,0.0,0.0,6,125,,,,,
,,,,,6,125,0.36778244376182556,,,,
0.6838678121566772,0.75,0.5,0.0,0.0,7,143,,,,,
,,,,,7,143,0.40073004364967346,,,,
0.6548166871070862,0.75,0.5,0.0,0.0,8,161,,,,,
,,,,,8,161,0.3797836899757385,,,,
0.5482770204544067,0.75,0.5,0.0,0.0,9,179,,,,,
,,,,,9,179,0.3697313368320465,,,,
,,,,,10,180,,0.594936728477478,0.4478813409805298,0.1666666716337204,0.15000000596046448
,,,,,10,180,,0.746835470199585,0.5,0.0,0.0
,,,,,10,180,,0.746835470199585,0.5,0.0,0.0
