val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.3803400993347168,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,483.79388427734375,0.5228369832038879,,,,
0.4150618314743042,0.75,0.5,0.0,0.0,1,35,,,,,,
,,,,,1,35,0.39195090532302856,0.5,,,,
0.3853033781051636,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.39401325583457947,0.5,,,,
0.39281249046325684,0.75,0.5,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.39485159516334534,0.5,,,,
0.38167452812194824,0.75,0.5,0.0,0.0,4,89,,,,,,
,,,,,4,89,0.3781487047672272,0.5,,,,
0.374592661857605,0.75,0.5,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.3816150426864624,0.5,,,,
0.37622395157814026,0.75,0.5,0.0,0.0,6,125,,,,,,
,,,,,6,125,0.3822709918022156,0.5,,,,
0.37556588649749756,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.3797948360443115,0.5,,,,
0.3756059408187866,0.75,0.5,0.0,0.0,8,161,,,,,,
,,,,,8,161,0.37343859672546387,0.5,,,,
0.375777006149292,0.75,0.5,0.0,0.0,9,179,,,,,,
,,,,,9,179,0.38046929240226746,0.5,,,,
0.3753632605075836,0.75,0.5,0.0,0.0,10,197,,,,,,
,,,,,10,197,0.37915414571762085,0.5,,,,
0.37438592314720154,0.75,0.5,0.0,0.0,11,215,,,,,,
,,,,,11,215,0.3752894401550293,0.5,,,,
0.3768492043018341,0.75,0.5,0.0,0.0,12,233,,,,,,
,,,,,12,233,0.372617244720459,0.5,,,,
0.37480977177619934,0.75,0.5,0.0,0.0,13,251,,,,,,
,,,,,13,251,0.38322052359580994,0.5,,,,
0.38446277379989624,0.75,0.5,0.0,0.0,14,269,,,,,,
,,,,,14,269,0.38812217116355896,0.5,,,,
0.3869960606098175,0.75,0.5,0.0,0.0,15,287,,,,,,
,,,,,15,287,0.38234177231788635,0.5,,,,
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,288,,,0.746835470199585,0.5,0.0,0.0
