val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.37527981400489807,0.75,0.5,0.0,0.0,0,29,,,,,,
,,,,,0,29,0.6718817353248596,0.5333333611488342,,,,
0.3772370219230652,0.75,0.5,0.0,0.0,1,59,,,,,,
,,,,,1,59,0.3864581286907196,0.5,,,,
0.37961098551750183,0.75,0.5,0.0,0.0,2,89,,,,,,
,,,,,2,89,0.3775040805339813,0.5,,,,
0.37680256366729736,0.75,0.5,0.0,0.0,3,119,,,,,,
,,,,,3,119,0.3800394833087921,0.5,,,,
0.37760528922080994,0.75,0.5,0.0,0.0,4,149,,,,,,
,,,,,4,149,0.3799063563346863,0.5,,,,
0.375236839056015,0.75,0.5,0.0,0.0,5,179,,,,,,
,,,,,5,179,0.3797372281551361,0.5,,,,
0.37631529569625854,0.75,0.5,0.0,0.0,6,209,,,,,,
,,,,,6,209,0.3764702081680298,0.5,,,,
0.3753991425037384,0.75,0.5,0.0,0.0,7,239,,,,,,
,,,,,7,239,0.37868133187294006,0.5,,,,
0.37534239888191223,0.75,0.5,0.0,0.0,8,269,,,,,,
,,,,,8,269,0.375680536031723,0.5,,,,
0.3769446015357971,0.75,0.5,0.0,0.0,9,299,,,,,,
,,,,,9,299,0.38032177090644836,0.5,,,,
0.37873831391334534,0.75,0.5,0.0,0.0,10,329,,,,,,
,,,,,10,329,0.3729395866394043,0.5,,,,
0.3755165636539459,0.75,0.5,0.0,0.0,11,359,,,,,,
,,,,,11,359,0.3820657730102539,0.5,,,,
0.37584495544433594,0.75,0.5,0.0,0.0,12,389,,,,,,
,,,,,12,389,0.37786710262298584,0.5,,,,
0.3751855790615082,0.75,0.5,0.0,0.0,13,419,,,,,,
,,,,,13,419,0.37983715534210205,0.5,,,,
0.3748917877674103,0.75,0.5,0.0,0.0,14,449,,,,,,
,,,,,14,449,0.3789430856704712,0.5,,,,
0.3754250109195709,0.75,0.5,0.0,0.0,15,479,,,,,,
,,,,,15,479,0.3794548213481903,0.5,,,,
,,,,,16,480,,,0.75,0.5,0.0,0.0
,,,,,16,480,,,0.75,0.5,0.0,0.0
,,,,,16,480,,,0.75,0.5,0.0,0.0
