val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.39877402782440186,0.75,0.5520833134651184,0.0,0.0,0,35
0.3699568212032318,0.75,0.5364583730697632,0.0,0.0,1,71
0.38965854048728943,0.75,0.4739583134651184,0.0,0.0,2,107
0.3770720064640045,0.75,0.4583333134651184,0.0,0.0,3,143
0.37594982981681824,0.75,0.5520833134651184,0.0,0.0,4,179
0.39985382556915283,0.75,0.4791666567325592,0.0,0.0,5,215
0.392278254032135,0.75,0.5416666269302368,0.0,0.0,6,251
0.38885730504989624,0.75,0.5208333134651184,0.0,0.0,7,287
0.3756164014339447,0.75,0.5104166269302368,0.0,0.0,8,323
0.3703978657722473,0.75,0.4895833134651184,0.0,0.0,9,359
0.38145625591278076,0.75,0.4479166567325592,0.0,0.0,10,395
0.3684811592102051,0.75,0.4322916865348816,0.0,0.0,11,431
0.37964749336242676,0.75,0.4322916865348816,0.0,0.0,12,467
0.36810383200645447,0.75,0.4322916865348816,0.0,0.0,13,503
0.3722783625125885,0.75,0.4479166865348816,0.0,0.0,14,539
0.3724949359893799,0.75,0.4166666567325592,0.0,0.0,15,575
