val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
1.8993010520935059,0.75,0.5,0.0,0.0,0,35,,,,,,
,,,,,0,35,1.8993010520935059,0.5,,,,
0.3921821415424347,0.75,0.5,0.0,0.0,1,71,,,,,,
,,,,,1,71,0.3921821415424347,0.5,,,,
0.3847420811653137,0.75,0.5,0.0,0.0,2,107,,,,,,
,,,,,2,107,0.3847420811653137,0.5,,,,
0.40841904282569885,0.75,0.5,0.0,0.0,3,143,,,,,,
,,,,,3,143,0.40841904282569885,0.5,,,,
0.3976004123687744,0.75,0.5,0.0,0.0,4,179,,,,,,
,,,,,4,179,0.3976004123687744,0.5,,,,
0.4320875406265259,0.75,0.5,0.0,0.0,5,215,,,,,,
,,,,,5,215,0.4320875406265259,0.5,,,,
4.672539710998535,0.75,0.5,0.0,0.0,6,251,,,,,,
,,,,,6,251,4.672539710998535,0.5,,,,
0.6429183483123779,0.75,0.5,0.0,0.0,7,287,,,,,,
,,,,,7,287,0.6429183483123779,0.5,,,,
0.3809925317764282,0.75,0.5,0.0,0.0,8,323,,,,,,
,,,,,8,323,0.3809925317764282,0.5,,,,
0.39299502968788147,0.75,0.5,0.0,0.0,9,359,,,,,,
,,,,,9,359,0.39299502968788147,0.5,,,,
0.43199658393859863,0.75,0.5,0.0,0.0,10,395,,,,,,
,,,,,10,395,0.43199658393859863,0.5,,,,
1.1596930027008057,0.75,0.5,0.0,0.0,11,431,,,,,,
,,,,,11,431,1.1596930027008057,0.5,,,,
0.4362339377403259,0.75,0.5,0.0,0.0,12,467,,,,,,
,,,,,12,467,0.4362339377403259,0.5,,,,
0.3758391737937927,0.75,0.5,0.0,0.0,13,503,,,,,,
,,,,,13,503,0.3758391737937927,0.5,,,,
0.3843376338481903,0.75,0.5,0.0,0.0,14,539,,,,,,
,,,,,14,539,0.3843376338481903,0.5,,,,
0.37029147148132324,0.75,0.5,0.0,0.0,15,575,,,,,,
,,,,,15,575,0.37029147148132324,0.5,,,,
,,,,,16,576,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,576,,,0.746835470199585,0.5,0.0,0.0
,,,,,16,576,,,0.746835470199585,0.5,0.0,0.0
